සමානුරූප,conformal,
සමානුරූපණය,conformation,
සමානුරූපතාව,conformity,
සමානුරූපනය,conformality,
සමානේය,adducible,
සමාපකිරණ,isodisperse,
සමාප්ත,"completed,concluded",
සමාප්ති-පාද්‍යය,colophon,
සමාප්ති-භාගය,finale,
සමාප්ති-වාක්‍යය,colophon,
සමාප්තිය,"accomplishment,closure,completion,conclusion,finale,termination",
සමාපනය-කරනවා,terminate,
සමාපනීය,"concluding,terminable",
සමාභ,homaloidal,
සමාභය,homaloid,
සමාභාර,aggregate,
සමාභාරය,aggregate,
සමාභාසය,semblance,
සමාභිජනනය,"homogamy,inbreeding",
සමාභිසාරක,isosmotic,
සමාම්-කිරීම,placate,
සමාය,"socio,social",
සමායතනය,universitas,
සමායන,collateral,
සමායනය,break-even,
සමායනය-කරනවා,break-even,
සමායුක්ත,combinatorial,
සමායුත,incorporated,
සමායෝගය,adjustment,
සමායෝජක,coordinating,
සමායෝජකයා,co-ordinator,
සමායෝජන,"combinatorial,combinatory",
සමායෝජනය,"co-ordination,coordination",
සමායෝජනය-කරනවා,coordination,
ස්මාරක,"commemorative,mnemic,monumental",
ස්මාරක-ස්තම්භය,cippus,
ස්මාරකය,"memorial,memorlal,memento,monument,souvenir",
සමාර්ථ්‍යය,efficacy,
සමාරබ්ධ,inaugurated,
සමාරම්භක,"inaugural,initial",
ස්මාරය,mneme,
සමාරාධනය,invitation,
සමාරාධිත,invited,
ස්මාරිකාව,souvenir,
සමාරිය-පළාතේ-වැසියා,samaritan,
සමාරෝධනය,internment,
සමාරෝධනය-කරනවා,intern,
සමාරෝධිතයා,internee,
සමාරෝපණය,"impersonation,transplanting,transposition",
සමාලෝචනය,"review,survey",
සමාලෝචනය-කරනවා,survey,
සමාලෝපනය-කරනවා,repeal,
සමාව,"apology,excuse,grace,pardon",
සමාව-ඉල්ලන්නා,apologist,
සමාව-ඉල්ලනවා,"apologise,apologize",
සමාව-ඉල්ලීම,apology,
සමාව-දිය-නොහැකි,"inexcusable,unforgivable",
සමාව-දීම,"pardon,remission",
සමාව-දෙනවා,"amnesty,condone,excuse,pardon",
සමාව-නොදිය-හැකි,irremissible,
සමාව-නොදෙන,unforgiving,
සමාවක්‍ර,alleys,
සමාවට-සුදුසු,excusable,
සමාවත,accumulated,
සමුද්‍ර-යාත්‍රිකයා,"sailor,voyager",
සමුද්‍ර-සන්ධය,strait,
සමුද්‍ර-සන්ධිය,"isthmus,strait",
සමුද්‍රගාමී,sea-faring,
සමුද්‍රතීරය,"coast-line,coastline,sea-shore",
සමුද්‍රය,"ocean,sea",
සමුද්‍රය-පිළිබඳ-වූ,oceanic,
සමුද්‍රයොග්‍ය,seaworthy,
සමුද්‍රයෝග්‍ය,seaworthy,
සමුද්‍රයෝග්‍ය-නොවන,unseaworthy,
සමුද්‍රවංකය,"firth,frith,gulf",
සමුද්‍රශාකවිද්‍යාව,algology,
සමුද්‍රසන්ධිය,"channel,strait",
සමුද්‍රාසන්න,maritime,
සමුදාය,"army,batch,fleet,group,manifold",
සමුදාව,"army,batch,group",
සමුන්-සුළඟ,samoon,
සමුන්නතිය,"aggrandizement,eminence,exaltation",
සමුපකාරය,co-operation,
සමුපකාරී,co-operative,
සමුප්පාද,origination,
සමුපස්ථීත,imminent,
සමුපාදානවාදය,synechism,
සමුපාදානවේදය,synechology,
සමුරව,conference,
සමුරායි-වරු,samurai,
සමුව,"meeting,presence",
සමුහනය,aggregation,
සමුහය,"aggregate,colony",
සමුහස්ථ,aggregated,
සමුහිතය,groupment,
සමුළු-ගැන්නීම,ganging,
සමුළුව,"assembly,conference,seminar",
සමූපකාර-සමිතිය,co-op,
සමූපකාර-සමිතියක-සාමාකයා,co-operator,
සමූපකාරය,"co-operation,co-operative",
සමූපදේශය,consultation,
සමූර්ජනය,recruitment,
සමූල,"complete,entire,total",
සමූලඝාතනය,"holocaust,massacre",
සමූලික,basic,
සමූලෝත්පාටනය,eradication,
සමූහ,"collective,confederate,lot",
සමූහ-ගායනය,chorus,
සමූහ-භාණ්ඩ,groupware,
සමූහ-වශයෙන්,jointly,
සමූහ-වශයෙන්-ඝාතනය-කරනවා,massacre,
සමූහ-වශයෙන්-යෙදුණු,collective,
සමූහ-වශයෙන්-සෑදුණු,serried,
සමූහගායනය,choir,
සමූහත්වය,solidarity,
සමූහනය,"collectivisation,aggregation,congregation,grouping",
සමූහනය-කරනවා,aggregate,
සමූහයක-නායකයා,"captain,chieftain",
සමූහව-යනවා,troop,
සමූහවාසී,gregarious,
සමූහසරණය,swarming,
සමූහාණ්ඩුව,"commonweal,commonwealth,federation,republic",
සමූහාභ,groupoid,
සමූහාභභාවවාදය,annihilationism,
සමූහාභය,groupoid,
සමූහික,cumulative,
සමූහිතය,groupment,
සමෘජ,affluent,
සමෘජ-වෙනවා,flourish,
ස්මෘති,memory,
ස්මෘති-උපක්‍රම,mnemonics,
ස්මෘති-උපක්‍රමය,mnemonic,
ස්මෘති-කාරක,mnemonics,
ස්මෘති-ගන්ධය,memory-odor,
ස්මෘති-පාඨ,gnomic,
ස්මෘතිප්‍රබන්ධය,epitaph,
ස්මෘතිය,"memory,remembrance",
සමෘද්ධ,"developed,opulent,prosperous,replete,rich",
සමෘද්ධ-වෙනවා,"bloom,burgeon",
සමෘද්ධිමත්,"abundant,affluent,palmy,success",
සමෘද්ධිමත්-සමය,boom,
සමෘද්ධිය,"abundancy,affluence,contour,development,exuberance,opulence,plenty,prosperity,richness,success,tide,wealth",
සමෘද්ධියට-පැමිණෙනවා,succeed,
සයිලොනයිට්,xylonite,
සයිලොල්,xylol,
සයිලොලයිට්,xylolyte,
සයිලෝග්‍රාප්,xylograph,
සයිලෝව,silo,
සයිලෝස්,xylose,
සයිස්කිරීම,sizing,
සයිසිං,sizing,
සයුක්තිකරණය,justification,
සයුර,ocean,
ස්‍යෝනය,sac,
සර,"arrow,autumn,bottom,moving,pond,sound,value,vowel",
සර-සර-ගානවා,"hiss,rustle",
සර-සර-හඬ,rustling,
සරක්කු,spice,
සර්කය,cirque,
සරකරූපී,calathiform,
සර්කස්-ආදියේ-අධිකාරී,showman,
සර්කස්-කණ්ඩායම,"circus,troupe",
සර්කස්-මඩුව,hippodrom,
සර්කසය,circus,
සරකා,cattle,
සර්කේරියා,cercaria,
සර්ගය,"canto,chapter,creation,ejection,section",
සරඟ,"colourful,dancing,movable",
සර්ජන,surge,
සර්ජනය,surge,
සර්ජනය-කරනවා,surrender,
සර්ජනය-වෙනවා,surrender,
සරණ,refuge,
සරණ-කොට-දෙනවා,espouse,
සරණ-ගිවිස-ගන්නවා,betroth,
සරණ-පාවා-දෙනවා,match,
සරණ-බන්ධනය,marriage,
සරණ-මංගල්‍යය,matrimony,
සරණ-යනවා,marry,
සරණ-වළා,anklet,
සරණ-වැල,anklet,
සරණත,foot,
සරණතලය,sole,
සරණපාවාගන්නවා,wed,
සරණමංගල්‍යය,nuptials,
සරණය,vergence,
සරණවියා,fowl,
සරණාගත,refugee,
සරණාගතයා,refugee,
සරණාහ්වානිත,paraclete,
සරණි,"flow,series,way",
සරණිය,"class,conduit,grade,series",
සරණේරුව,"hinge,joint",
සරත,fatigue,
සරත්,autumn,
සරතස,fatigue,
සර්තොකේන්,orthocaine,
සරදම,"banter,game,fun,jape,jeer,joke,merriment,mimicry,mirth,mockery,parody,raillery,sport,taunt,wisecrack",
සරදම්-කරනවා,"banter,bemock,deride,jape,mock,taunt,tease",
සරදම්-ගතිය,waggishness,
සරදම්-ලෙස-හැසිරෙනවා,trifle,
සරදම්-සහිත,"derisive,funny,waggish",
සරදමට-කැමැති,"facetious,jocose,jocular",
සරදමට-හේතුවන-දේ,mock,
සරදය,fidelity,
සරදිය,quiver,
සරනවා,"remind,wald",
සරනේරු,hinges,
සරනේරුව,hinge,
සරප්,cashier,
සර්ප-වෛද්‍ය,snake-physician,
සර්පණ,slide,
සර්පණය,sliding,
සර්පණය-වෙනවා,slide,
සර්පයකු-වැනි,"serpentine,snaky",
සර්පයා,snake,
සර්පාකාර,"serpentine,winding",
සර්පි,decumbent,
සර්පිල,"helix,spiral",
සර්පිලය,"helix,spiral",
සර්පිලාභ,"heliciform,helicoid",
සරභස,speed,
සරම,"fatigue,parade,sarong",
සරම්,side,
සරම-ජලය,sweat,
සරම්ප,measles,
සරඹ,"drill,parade",
සරඹ-පිළිබඳ-වූ,gymnastic,
සරඹ-පුහු,drill,
සරඹ-ශාලාව,"gym,gymnasium",
සරඹයෙහි-යෙදෙනවා,exercise,
සරඹයෙහි-යොදනවා,exercise,
සරඹහල,gymnasium,
සරය,"arrow,vowel",
සරයන්,sergeant,
සරයිට්,aurite,
සර්වසාම්‍ය,identity,
සර්වසාම්‍යය,identity,
සර්වසාම්‍යයෙන්,identically,
සර්වාංගකවචය,panoply,
සර්වාංගසම,congruent,
සර්වාංගසමතාව,"congruence,congruity",
සර්වාකාරයෙන්,everyway,
සර්වාත්මවාදය,panpneumatism,
සර්වාධිකාරවාදය,totalitarianism,
සර්වාධිකාරිත්වය,dictatorship,
සර්වාධිකාරී,dictatorial,
සර්වාර්ථවාදය,universalism,
සර්වාශුභවාදය,pessimism,
සර්වාශුභවාදි,pessimistic,
සර්වාශුභවාදියා,pessimist,
සර්වාස්තිවාදය,"panobjectivism,pan-objectivism",
සර්වේශ්වරවාදියා,pantheist,
සර්වේශ්වරවාදී,pantheistic,
සර්වෝත්තම,superiative,
සර්ෂප,mustard,
සරස,"across,juice,sap",
සරස්-වෙනවා,oppose,
සරස්-ශාලා,quickly,
සරසට,"across,thwart",
සරසට-වැටුණු-වලා-පටලය,stratus,
සරසන,"archer,bow,decorating",
සරසනවා,"adorn,clothe,array,attire,beautify,bedeck,caparison,decorate,dress,embellish,emblazon,garnish,hang,prank,smarten",
සරස්වතී,sarasvati,
සරසවිය,"campus,sarasvati,university,world",
සරසවියක-මහාචාර්යවරු,professoriate,
සරසා,bespangled,
සරසා-තිබෙන-ක්‍රමය,coiffure,
සරසිකාව,lacuna,
සරසී,pond,
සරහනවා,decorate,
සරළ-එන්නත,direct-injection,
සරළුව,spoon,
සරා,"autumn,cup,lotus,lustful,pond,radiant,weapon,woman",
සරාග,red,
සරාගත්වය,eroticism,
සරාගි,sensual,
සරාගී,"erotic,passionate,sensual",
සරාව,"cup,jar,plate",
ස්‍රාවය,"drip,dripping,flux,secretion",
සරාසර,swan,
ස්‍රැති-විද්‍යාව,rheology,
ස්‍රැතිය,coryza,
සරැවේෂ්ටිත,convolute,
සරැළි,sinuous,
සරි,"correct,equal,similar,TRUE",
සරි-කරනවා,equate,
සරිකැල්සයිට්,aurichalcite,
සරිමාව,patch,
සරිය,"area,direction,quantity",
සරිලන,"commensurable,commensurate",
සරිලන-දේ,match,
සරිලන-දේ-යොදනවා,match,
සරිලන-දේ-සොයාගන්නවා,match,
සරිලනවා,assort,
සරිසරියේ,equally,
ස්‍රීභූත,stratified,
සරු,"fertile,rich",
සරු-කාලය,boom,
සරු-තුෂය,lemma,
සරු-දැක්ම,harvest,
සරු-පස්-සහිත,loamy,
සරු-ලෝපස්,bonanza,
සරුංගලය,kite,
සරුකම,fertility,
සරුප,"approprite,suitable",
සරුපටකධරය,hymenophore,
සරුපටය,hymenium,
සරුපය,word,
සරුපස,loam,
සරුබව,fertility,
සරුභාවය,fertility,
සරුලෝපස්,oreshoot,
සරුව,"essence,fertility,success",
සරුවත්,sherbet,
සරුවපිත්තල,"confetti,tinsel",
සරූප,"news,suitable,word",
සරේට්,aurate,
සරේණුක,staminate,
සරොම,sarong,
සරොස,anger,
සරොස්,angry,
සරොසරික්,auroauric,
සරෝ,"pond,water",
සරෝරියම්,aurorium,
සරෝරුහ,lotus,
සල,"hall,stone,trembling",
සල්ෆොනීකරණය,sulfonation,
සලාක,"coupon,lot,ration",
සලාකනය,rationing,
සලාකය,"quota,ration",
සලාද,salad,
සලාද-කොළ-ජාතියක්,cress,
සලාද-ගස,lettuce,
සලාද-ගස්-ජාතියක්,endive,
සලාද-සහ-විනාකිරි-රස-ගැන්වීමට-ගන්නා-ශාක-සුවඳක්,tarragon,
සලාදය,salad,
සලාදවලට-ගන්නා-පැලෑටියක්,chervil,
සලාදවලට-ගන්නා-ශාකයක්,borage,
සලාළු,screenings,
සලැඟිල්ල,rocker,
සලිත,"moved,trembled",
සලිත-වෙනවා,vibrate,
සලිතය,vibration,
සලියම්,oleum,
සල්ියුරස්-අම්ලයේ-ලවණය,sulphite,
සල්ියුරික්-අම්ලයේ-ලවණය,sulphate,
සලියුලෝස්,cellulose,
සලිල,wter,
සලුමුවා,"barking-deer,red-deer",
සලුවා,"barking-deer,red-deer",
සලෙලු,sensual,
සලේරුව,salt-cellar,
ස්ලොට්,zloty,
ස්ලොඩ්ස්,slodtz,
සලෝනය,salon,
සලෝම,"hairy,lanate,tomentose",
ස්ලෝවැකියානු-භාෂාව,slovak,
සලෝහිත,"consanguine,sanguinary",
සලෝහිතතාව,consanguinity,
සව,"animated,lively,living",
සව්,"every,sago",
ස්ව,"aut,self",
සව-දෘෂ්ටිය,animatism,
ස්වංසීමනය,kenotism,
ස්වකාමුකත්වය,auto-eroticism,
ස්වකීය,"own,personal,proper,respective,self",
ස්වකීය-ආගම-අත්හරින්නා,renegade,
ස්වකීය-ක්‍රියාකලාපය,role,
ස්වකීය-ගෝත්‍රයෙන්-පිට-කෙනෙකු-සමග-පමණක්-විවාහ-වන,exogamous,
ස්වකීය-ගෝත්‍රයෙන්-පිට-කෙනෙකු-සමග-පමණක්-විවාහ-වීමේ,exogamy,
ස්වකීය-පක්ෂයට-හරවාගන්නවා,canvass,
ස්වකීය-බලතල-තහවුරු-කර-ගැනීමට-පූජකයන්-යොදන-උපා,priest-craft,
ස්වකීය-රට-පිළිබඳ,domestic,
ස්වකීය-රාජ්‍යය-පිළිබඳ,domestic,
ස්වකීය-ලාභයක්-නොපතන,disinterested,
ස්වකීය-වර්ගය-බෝකරනවා,reproduce,
ස්වකීය-වාසිය-සලසාගන්නා,shrewd,
ස්වකීය-සියලු-වුවමනා-පිරිමසාගත-හැකි-බව,self-sufficiency,
ස්වකීය-හැඟීම්-අනුන්ට-නොදක්වන,self-contained,
ස්වකීල,"homogenous,homostyled",
ස්වගතය,soliloquy,
ස්වගදාභය,autacoid,
ස්වගෘහී,autoecious,
ස්වච්ඡ,diaphanous,
ස්වච්ඡ-මණ්ඩලදාහය,keratitis,
ස්වච්ඡ-මණ්ඩලය,cornea,
ස්වච්ඡතාව,vividness,
ස්වච්ඡන්දය,"freewill,volition",
ස්ව්ච්ඡාසේවක,voluntary,
ස්වච්ව-ලෑම,switching,
ස්වචාර,idiosyncratic,
ස්වචාරය,"idiosyncrasy,ideosynocracy,idiosyncracy",
ස්වචාලකතාව,autokinosis,
ස්වජනක,autogenic,
ස්වජාතික,national,
ස්වජාතිභක්ෂක,cannibalistic,
සවත්,skanka,
ස්වතතන්ත්‍ර,autonomous,
ස්වතන්ත්‍ර,"autonomic,autonomous,independent,liberal",
ස්වතන්ත්‍රතාව,"autonomy,freedom",
ස්වතන්ත්‍රවාදය,liberalism,
සවතා-ද්‍රෘෂ්ටිය,animatism,
ස්වතාවය,complexion,
සවතිඳු,skanda,
ස්වයං-රැකියාවක-නියුතු,self-employed,
ස්වයං-ලිඛිත-චර්තාපදානය,autobiography,
ස්වයං-විකිරණ-රේඛණය,autoradiography,
ස්වයං-විරොධී,self-contradictory,
ස්වයං-විශ්වාසයක්-ඇති,self-assured,
ස්වයං-ශික්ෂණය,self-drive,
ස්වයං-ශුක්‍රමෝචනය,masturbation,
ස්වයංඋත්ප්‍රේරක,autocatalytic,
ස්වයංඋත්ප්‍රේරණය,"autocatalysis,autocatelysis",
ස්වයංඔක්සිකරණය,autoxidation,
ස්වයංකරණය,automation,
ස්වයංක්‍රිය,automatic,
ස්වයංක්‍රිය-කරණය,automation,
ස්වයංක්‍රිය-තෝපරය,autostoper,
ස්වයංක්‍රිය-පදවන්නා,autopilot,
ස්වයංක්‍රිය-පරිමා-පාලකය,"a.v.c,a.v.c.",
ස්වයංක්‍රිය-ලාභ-පාලකය,"a.g.c,a.g.c.",
ස්වයංක්‍රිය-ලේඛය,automatograph,
ස්වයංක්‍රිය-විද්‍යාව,automatics,
ස්වයංක්‍රිය-සංඛ්‍යාත-පාලකය,"a.f.c,a.f.c.",
ස්වයංක්‍රියකරණය,automatisation,
ස්වයංක්‍රියතාව,automatism,
ස්වයංක්‍රියනය,automation,
ස්වයංක්‍රියවාදය,automatism,
ස්වයංක්‍රීය,automatic,
ස්වයංක්‍රීය-කම්පකය,trembler,
ස්වයංක්‍රීය-තත්ව-පාලකය,ALC,
ස්වයංක්‍රීයට-වැසී-යන,self-sealing,
ස්වයංකාරී,automatic,
ස්වයංකාරීත්වය,automation,
ස්වයංකේතය,autocode,
ස්වයංගාමී,autmobile,
ස්වයංචලනය,autochory,
ස්වයංචාලක,autochoric,
ස්වයංචාලකය,autochore,
ස්වයංඡේදනය,autotomy,
ස්වයංජනක,"autogamic,autogamous",
ස්වයංජනනය,autogenesis,
ස්වයංජනිත,autogenous,
ස්වයංජ්වලනය,auto-ignition,
ස්වයංජාත,"abiogenetic,autogenic,autogenous,spontaneous",
ස්වයංජීරණය,autolysis,
ස්වයංදර්ශය,autotype,
ස්වයංධාරක,self-supporting,
ස්වයංප්‍රතිපායනය,autoregression,
ස්වයංප්‍රතිවනය,autoatibiosis,
ස්වයංප්‍රතීපායනය,autoregression,
ස්වයංපරීක්ෂණය,autopsy,
ස්වයංප්‍රොටෝනික-විච්ඡේදනය,autovrotolysis,
ස්වයංපාලක,autonomous,
ස්වයංපාලනය,autonomy,
ස්වයංපෝෂකතාව,autotrophy,
ස්වයංපෝෂකය,autotroph,
ස්වයංපෝෂිත,"self-sufficient,self-supporting",
ස්වයංපෝෂී-ශාක,autophytes,
ස්වයංපෝෂී-ශාකය,autophyte,
ස්වයංඵලනය,autocarpy,
ස්වයංඵලීන,"autocarpotropic,autocarpous",
ස්වයංභූත්වය,aseitas,
ස්වයංභූභාවය,self-existence,
ස්වයංමනෝවිකාරය,autopsychosis,
ස්වයංර්ණ,autolysed,
ස්වයංරණය,autodigestion,
ස්වයංර්ණය,autolysis,
ස්වයංරූපතාව,automorphism,
ස්වයංලිතෝග්‍රාපිය,autolithography,
ස්වයංවර්ගීක,sui-generis,
ස්වයංවිභාජනය,autodecomposition,
ස්වයංසන්නමන,autonastic,
ස්වයංසම්භෝගය,masturbation,
ස්වයංසමාන්තරකය,autocollimator,
ස්වයංසමාන්තරණ,autocollimation,
ස්වයංසාධක,autonomic,
ස්වයංසිද්ධ,"automatic,spontaneous",
ස්වයංසිද්ධජාත,autogenetic,
සමලක්ෂණාන්වය,collocation,
සමලවණ-රේඛාව,isohaline,
සමලිංග,homosexual,
සමලිංග-සේවනය,homosexuality,
සමලිංගික,homosexual,
සමලිංගික-නොවන,heterosexual,
සමලිංගික-මෛථූනය,homosexuality,
සමලිංගික-සේවනයේ-යෙදෙන්නා,"pederast,poof",
සමව,"alike,beside,equally,jointly",
සමව-පවතිනවා,"coextend,correspond,rival",
සමවක්‍රිම,"mesokuritc,mesokurtic",
සමවක්‍රීම,homokurtic,
සම්වඩුවා,cobbler,
සමවත්තතාව,equanimity,
සමවදිනවා,"attain,enter",
සමවබෝධය,comprehension,
සමවයවිකය,isomer,
සමවයස්කාරයා,compeer,
සමවයස්‍යයා,contemporary,
සමව්‍යාප්තිය,"coextension,equidistribution",
සමවර්ණ,"concolorous,homochromic,isochromatic,isochromous",
සමවර්ණක,"homochromous,isochromatic",
සමවර්තන-දෘෂ්ටිකතාව,isometropia,
සමවර්ධක,isotrophic,
සමවර්ධනය,isotropy,
සමවර්ෂා-රේඛාව,isohyet,
සමවලාහක-රේකාව,isoneph,
සමවාය,"cohesion,group,organic,union",
සමවාර්ගික,homogeneous,
සමවිකසනය,homoblasty,
සමවිකාසක,homoblastic,
සමවිචල,homoscedastic,
සමවිචලතා,homoscedastic,
සමවිචලතාව,homoscedasticity,
සමවිභව,equipotential,
සමවිභවතාව,equipotentiality,
සමවිභේදනය,"homokinesis,homoekinesis",
සමවිස්තාර-රේඛාව,isoamplitude,
සමවිස්තාරය,coextension,
සමවිස්තෘත,coextensive,
සමවෘත්තිය,poise,
සමවේග,isotactic,
සමශක්ති,isodynamic,
සමශක්තිය,equipollence,
සමශිශිරෝෂ්ණ-රේඛාව,isocheim,
සමශීතෝෂ්ණ,temperate,
සමෂ්ඨීය,aggregate,
සමස්,compound,
සමසංඛ්‍යා-රේඛාව,isarithm,
සමසංයුජ,isovalent,
සමසංවේදනය,coenaesthesis,
සමස්කන්ධකය,isobar,
සමස්ත,"aggregrate,all,horizontal,mass,oecumenical,universal,whole",
සමස්ත-ප්‍රජාව,"commonweal,commonwealth",
සමස්තය,"aggregate,ensamble,integer,sum-total,totality,whole",
සමස්ථ,all,
සමස්ථල,isotopic,
සමස්ථානික,isotopic,
සමස්ථානිකය,"isotope,isotopo",
සමස්ථිතිය,homeostasis,
සමස්ථිතිවාදය,isostacy,
සමසන්තතික,equicontinuous,
සමසම,"coequal,equal,similar",
සමසමයා,coequal,
සමසමාජවාදය,socialism,
සමස්‍රෝත,"homodromal,homodromic,homodromous",
සමස්වනය,assonance,
සමස්වර,"harmonic,isotonic",
සමසාර්වදිශ,isotropic,
සමසාර්වදිශතාව,"anisotropy,isotropy",
සමසිද්ධ-රේඛාව,isophene,
සමහන්-කරනවා,"allay,unite",
සමහන්-තැනි-සෑදීම,panplanation,
සමහන්වීම,coalescence,
සමහර,"certain,half,some",
සමහර-විට,"perchance,peradventure,perhaps",
සමහරෙක්,some,
සමහවුල්කරු,co-partner,
සමහාර-පරමාණු,isobars,
සම්හාරය,"aggregate,bulk,equipment,store",
සමහේලික-රේඛාව,isohel,
සමහෝරා-සිතියම්,isochrones,
සමා-කරවාගත-හැකි,placable,
සමාජශීලී-නොවන,unsocial,
සමාජානුයුක්ත,socialized,
සමාජායනය,socialization,
සමාජීකයා,socius,
සමාජීය,social,
සමාතුලනය,confounding,
සමාදරය,deference,
සමාදාන,conciliatory,
සමාදාන-කරනවා,"adjust,conciliate,pacify,reconcile",
සමාදානය,"ceasefire,conciliation,peace",
සමාදානයට-කැමැති,pacific,
සමාදානයෙන්-බේරාගන්නවා,"comprising,compromise",
සමාදානයේ-ලකුණ,olive-branch,
සමාදානවීම,reconciliation,
සමාදේශ-කරනවා,warn,
සමාදේශය,warning,
සමාධානය,"adjustment,attention,conciliation",
සමාධි-වෙනවා,concentrate,
සමාධිය,"abstraction,composure,concentrate,concentration,contemplation,mausoleum,monument,trance",
සමාන,"akin,alike,analogous,as,commensurate,conformable,conformation,corresponding,equal,equivalent,even,fellow,kindred,like,parallel,quits,same,similar,tantamount",
සමාන-කරනවා,liken,
සමාන-කළ-හැකි,comparable,
සමාන-කිසිත්-නැති,unparalleled,
සමාන-ජාතික,"cognate,akin,homogeneous",
සමාන-තත්ත්වයෙහි-වූ,co-ordinate,
සමාන-තැනැත්තා,equal,
සමාන-දේපළ,collateral,
සමාන-නොකළැකි,incomparable,
සමාන-පක්ෂියෙක්,yellowhammer,
සමාන-පෙති-සතරක්-ඇති,cruciferous,
සමාන-බල-ඇති,equipollent,
සමාන-බව,"equality,homogeneity,likeness",
සමාන-බවට-පමුණුවනවා,even,
සමාන-බවට-හරවනවා,co-ordinate,
සමාන-භක්තිකයා,co-religionist,
සමාන-යයි-කියනවා,liken,
සමාන-රූප-වචනය,homograph,
සමාන-ලෙස,like,
සමාන-වන,commensurable,
සමාන-වයස්ක,coeval,
සමාන-වර්ගය,category,
සමාන-වස්තුව,"analogue,equivalent",
සමාන-වූ-දේ,match,
සමාන-වෙනවා,"coincide,agree,compare,conform,tally",
සමාන-ස්වර-ඇති,assonant,
සමාන-ස්වර-ඇතිවීම,assonance,
සමාන-සේ-සලකනවා,even,
සමානකම,"co-ordination,affinity,agreement,conformity,likeness",
සමානකම්-ඇති,"analogical,analogous",
සමානගෝත්‍රික,collateral,
සමාන්තර,"collateral,parallel,wquidistant",
සමාන්තර-කරනවා,collimate,
සමාන්තර-චතුර්භුජය,parallelogram,
සමාන්තර-රේඛාව,parallel,
සමාන්තර-වස්තුව,counter-plot,
සමාන්තර-ශ්‍රේණිය,series-parallel,
සමාන්තරකය,collimator,
සමාන්තරගත,inparallel,
සමාන්තරණය,collimation,
සමාන්තරත්වය,parallelism,
සමාන්තරතාව,parallelism,
සමාන්තරවාදය,parallelism,
සමාන්තරානිකය,parallel,
සමාන්තරානීකය,parallelepiped,
සමාන්තරාස්‍යය,parallelotope,
සමාන්තරාස්‍රය,parallelogram,
සමානත්වය,"equalisation,generality,parity,similarity,uniformity",
සමානතාත්මක,egalitarian,
සමානතාව,equality,
සමානති,isocline,
සමානති-රේඛා,isoclinals,
සමානති-රේඛාව,"isoclinal,isocline",
සමාන්තික-ඵල,equireturns,
සමානතිකය,isoclinal,
සමාවයවික,"isomeric,isometric,monometric",
සමාවයවිකතාව,"isomery,isometry",
සමාවර්ත,recurring,
සමාවර්ත-වෙනවා,recur,
සමාවර්තනය,coenetropes,
සමාවර්තනික,isotropic,
සමාවර්තනීය,recursive,
සමාවර්තිතාව,recurrence,
සමාවායකය,accumulator,
සමාවායී,inseparable,
සමාවාස-රේඛාව,isoikete,
සමාවින්දනය,coenaesthesia,
සමාවිය-හැකි,"remissable,venial",
සමාවිෂ්ට,comprised,
සමාවිෂ්ටය,content,
සමාවෘත,"contorted,twisted",
සමාවෙනවා,forgive,
සමාස-කරනවා,agglutinate,
සමාස-බහුල,bombastic,
සමාස-විහ්නය,hyphen,
සමාසති-රේඛාව,isobront,
සමාස්ථානය,percussion,
සමාසදය,encounter,
සමාසය,combination,
සමාස්‍ර,equiangular,
සමාස්‍රැතික,isosmotic,
සමාසවනය,condistillation,
සමාස්වාදය,synaesthesia,
සමාහරණය,"aggregation,concentration",
සමාහාර-ඉදිරී-යෑම,ravelling,
සමාහාර-මධ්‍යය,focus,
සමාහාරය,"aggregate,repertoire",
සමාහිත,"attentive,intent",
සමාහිතය,consensus,
සමාහෘත,concentrated,
සමිත,"calm,extinguished",
ස්මිතය,smile,
සමිතිය,"company,institute,society,union",
සමින්-සෑදූ-භාජනය,skin,
සමිඳු,lord,
සමිමිතික,symmetric,
සමිය,"forum,get-together",
සමීකරණ,equation,
සමීකරණය,"assimilation,equation",
සමීක්ෂකයා,"invigilator,observer",
සමීක්ෂණය,"conspectus,investigation,observation,scrutiny,survey",
සමීක්ෂ්‍යකාරී,circumspect,
සමීක්ෂාකාරී,circumspect,
සමීප,"approximate,contiguous,near",
සමීප-පිහිටීම,juxtaposition,
සමීප-බව,contiguity,
සමීප-රූපය,close-up,
සමීප-වෙනවා,"close-up,approach,approximate",
සමීපත්වය,"closeness,proximity",
සමීපයෙහි,"beside,by",
සමීපවර්තී,conterminous,
සමීපස්ථ,imminent,
සමීපස්ථ-බව,contiguity,
සමීපස්ථභාවය,contiguity,
සමීපස්ථානය,juxtaposition,
සමීයකාලිකය,tautochrone,
සමීර,"air,wind",
සමීරඋරස,pneumothorax,
සමීරණ,"air,wind",
සමුගැනීම,"adieu,valediction",
සමුච්චය,"collection,aetaerio,aetario,aggregate,baccausus,congeries,conjunction,cumulant,cumulative,etaerio,heap,hetaerio",
සමුච්චයවාදය,eclecticism,
සමුච්චයීකරණය,collation,
සමුච්ඡින්න,uprooted,
සමුච්ඡේදක,"cutting,destroying",
සමුච්ඡේදනය,extermination,
සමුච්වත,"accumulated,cumulative",
සමුච්වත-සංඛ්‍යාත-වක්‍රය,ogive,
සමුච්වතය,"cumulation,cumulative",
සමුජ්වලිත,goegeous,
සමුද්ගකරණය,packaging,
